10,2015347,0
10,2435652,0
10,2435669,0
10,2463069,0
10,2651127,0
10,3069714,0
10,3164390,-1
10,3164692,0
10,3175829,0
10,3188083,-2
10,3853933,1
10,3995098,0
10,4396550,1
10,4397470,2
10,4397515,2
10,4411350,0
10,4596382,-1
10,4596405,0
10,4596409,0
10,4596415,0
10,4596416,0
10,4596422,0
10,4614998,0
10,4615035,-1
10,4615063,0
10,4615082,0
10,4824094,0
10,4994487,0
10,5113348,0
10,5337048,-1
10,5444069,1
10,5448362,-1
10,6753996,0
10,6754003,0
10,7125833,0
10,7125836,0
10,7420676,-2
10,7436089,0
10,7436110,-1
10,7436129,-1
10,7436134,-1
10,7436401,0
10,7436427,-1
10,7436433,-1
10,7436462,0
10,7438067,-1
10,7438092,-1
10,7438123,-1
10,7438154,-1
10,8796920,0
10,9590396,4
10,9590432,4
10,9756740,-1
10,9785557,-1
10,9846467,0
10,10205686,-2
10,10205693,-2
10,10205734,-2
10,10205937,-1
10,10206017,-1
10,10206032,0
10,10206115,0
10,10206144,2
10,10206145,-2
10,10206145,2
10,10206149,-2
10,10206177,-2
10,10206194,-3
10,10206196,0
10,10247586,1
10,10247620,-1
10,10247641,1
10,10247658,-1
10,10247675,-1
10,10624859,-1
10,12719996,-1
10,12843585,1
10,13151919,0
10,13151949,1
10,13152046,-1
10,13152088,1
10,13152143,0
10,13152176,1
10,13152188,0
10,13152209,1
10,13152231,0
10,13152257,0
10,13191432,-1
10,13191496,0
10,13191539,1
10,13191541,1
10,13191566,1
10,13334824,1
10,13335084,-1
10,13497435,0
10,13562325,0
10,13641999,0
10,13642690,1
10,13642789,-1
10,13642808,-1
10,13642874,1
10,13642892,-1
10,13642893,0
10,13642893,1
10,13794405,-3
10,14525496,0
10,14729618,-1
10,14729632,1
10,14729657,1
10,14729666,-1
10,14729695,1
10,14729782,1
10,15575728,1
10,15849423,0
10,15849438,0
10,15849527,1
10,15849538,1
10,16210645,0
10,17086763,-1
10,18409155,1
10,18409193,1
10,18409232,1
10,18409264,0
10,19359140,0
10,19588282,0
10,19651861,-2
10,23934892,0
10,23934923,-2
10,23934944,0
10,23935278,2
10,23935377,2
10,24002089,-1
10,24162196,0
10,25782029,-1
10,26313936,1
10,26313961,-1
10,26314060,0
10,26314063,0
10,26320935,1
10,26320966,1
10,26320972,0
10,26320975,0
10,26756672,1
10,29229777,1
10,29229838,1
10,30118026,-1
10,30351217,1
10,31461118,-1
10,31461140,-1
10,31461164,-1
10,31461171,-1
10,31461230,-1
10,33284380,-1
10,36038555,0
10,36804434,1
