10,1281569,0
10,1281572,0
10,1424516,-1
10,1424540,-1
10,1424771,-1
10,1562710,0
10,1728717,1
10,2052544,1
10,2052608,-1
10,2127447,-1
10,2127500,0
10,2127601,-1
10,2130301,1
10,2785629,0
10,2848925,-1
10,3170691,1
10,3170692,-1
10,3172299,0
10,3172575,0
10,3176882,0
10,3190561,1
10,3190588,1
10,3190625,1
10,3190626,1
10,3281433,-4
10,3281434,-4
10,3300067,1
10,3445238,0
10,3718429,1
10,3718444,1
10,3718460,1
10,3718479,1
10,3718527,1
10,3718538,1
10,3718556,1
10,3718591,-1
10,3718602,0
10,3718619,-1
10,3718621,1
10,3718634,-1
10,3718639,1
10,3718678,-1
10,3718993,1
10,3719001,1
10,3719006,1
10,3719110,1
10,3719118,1
10,3719128,1
10,3719148,-1
10,3719151,1
10,3719172,1
10,4064930,0
10,4074319,2
10,4074340,2
10,4074369,2
10,4162766,-2
10,4340743,1
10,4340807,1
10,4340832,1
10,4472067,-1
10,4472074,-1
10,4472079,-1
10,4677010,0
10,4708247,-1
10,4765937,0
10,4822929,1
10,5880202,0
10,6016843,0
10,6378198,0
10,6596845,2
10,6596864,2
10,6597733,-1
10,6597738,-1
10,7109206,1
10,7196159,0
10,7196231,-1
10,7326925,-1
10,7359961,-1
10,7359996,0
10,7403083,-1
10,7438067,-1
10,7438092,-1
10,7438123,-1
10,7438154,-1
10,7438223,-1
10,7438230,0
10,7438688,0
10,7732186,-3
10,7732187,-3
10,8283853,-1
10,8659653,1
10,8659712,-1
10,8813632,-1
10,9377673,1
10,9377680,1
10,9478174,0
10,9478175,0
10,9478296,0
10,9846467,0
10,9846681,1
10,9846690,1
10,9846696,1
10,10248117,0
10,10248179,-1
10,10248203,0
10,10248263,-1
10,10248296,-1
10,10248334,-1
10,10248370,1
10,10248522,1
10,10248528,-1
10,10248554,1
10,10248568,-1
10,10248578,-1
10,10248734,0
10,10248766,0
10,10248793,-1
10,10248807,-1
10,10248869,1
10,10248870,1
10,10248874,1
10,10248894,-1
10,10248934,0
10,10248961,1
10,10612746,0
10,10621258,1
10,10621334,1
10,11048106,1
10,11048192,-1
10,13006940,0
10,13150318,0
10,13151100,0
10,13336822,1
10,13336836,0
10,13475058,2
10,13637540,-1
10,13637566,1
10,13637588,-1
10,14310357,0
10,14451049,0
10,14525059,0
